APYX,Apyx Medical Corporation,214778637.9,Health Care,Medical/Dental Instruments,Nasdaq
CTSO,Cytosorbents Corporation,241143099.4,Health Care,Medical/Dental Instruments,Nasdaq
STIM,"Neuronetics, Inc.",275333077,Health Care,Medical/Dental Instruments,Nasdaq
SPNE,SeaSpine Holdings Corporation,284711485.8,Health Care,Medical/Dental Instruments,Nasdaq
IRMD,iRadimed Corporation,308907190.7,Health Care,Medical/Dental Instruments,Nasdaq
UTMD,"Utah Medical Products, Inc.",328520332.5,Health Care,Medical/Dental Instruments,Nasdaq
PLSE,"Pulse Biosciences, Inc",363916554.9,Health Care,Medical/Dental Instruments,Nasdaq
INO,"Inovio Pharmaceuticals, Inc.",365293857.3,Health Care,Medical/Dental Instruments,Nasdaq
GNMK,"GenMark Diagnostics, Inc.",400389493.3,Health Care,Medical/Dental Instruments,Nasdaq
ARAY,Accuray Incorporated,419185410.6,Health Care,Medical/Dental Instruments,Nasdaq
ANIK,Anika Therapeutics Inc.,429760961.3,Health Care,Medical/Dental Instruments,Nasdaq
SIBN,"SI-BONE, Inc.",460806391.9,Health Care,Medical/Dental Instruments,Nasdaq
ATRS,"Antares Pharma, Inc.",486412902.3,Health Care,Medical/Dental Instruments,Nasdaq
SRDX,"Surmodics, Inc.",586209317,Health Care,Medical/Dental Instruments,Nasdaq
LMAT,"LeMaitre Vascular, Inc.",609055233,Health Care,Medical/Dental Instruments,Nasdaq
KIDS,OrthoPediatrics Corp.,649172556,Health Care,Medical/Dental Instruments,Nasdaq
AXNX,"Axonics Modulation Technologies, Inc.",666789938.2,Health Care,Medical/Dental Instruments,Nasdaq
OSUR,"OraSure Technologies, Inc.",687542940.6,Health Care,Medical/Dental Instruments,Nasdaq
ANGO,"AngioDynamics, Inc.",848956460.6,Health Care,Medical/Dental Instruments,Nasdaq
CERS,Cerus Corporation,853217956.3,Health Care,Medical/Dental Instruments,Nasdaq
SWAV,"ShockWave Medical, Inc.",900569324.1,Health Care,Medical/Dental Instruments,Nasdaq
XENT,"Intersect ENT, Inc.",990304811.7,Health Care,Medical/Dental Instruments,Nasdaq
TCMD,"Tactile Systems Technology, Inc.",991693672.2,Health Care,Medical/Dental Instruments,Nasdaq
LMNX,Luminex Corporation,1027972394,Health Care,Medical/Dental Instruments,Nasdaq
ATRC,"AtriCure, Inc.",1034247694,Health Care,Medical/Dental Instruments,Nasdaq
OFIX,Orthofix Medical Inc. ,1075241841,Health Care,Medical/Dental Instruments,Nasdaq
CSII,"Cardiovascular Systems, Inc.",1346259036,Health Care,Medical/Dental Instruments,Nasdaq
ATRI,Atrion Corporation,1627979642,Health Care,Medical/Dental Instruments,Nasdaq
IRTC,"iRhythm Technologies, Inc.",1833788533,Health Care,Medical/Dental Instruments,Nasdaq
NUVA,"NuVasive, Inc.",2932385838,Health Care,Medical/Dental Instruments,Nasdaq
MMSI,"Merit Medical Systems, Inc.",3394642288,Health Care,Medical/Dental Instruments,Nasdaq
TNDM,"Tandem Diabetes Care, Inc.",3665068743,Health Care,Medical/Dental Instruments,Nasdaq
NVCR,NovoCure Limited,4575889304,Health Care,Medical/Dental Instruments,Nasdaq
IART,Integra LifeSciences Holdings Corporation,4748964059,Health Care,Medical/Dental Instruments,Nasdaq
ICUI,"ICU Medical, Inc.",4906013464,Health Care,Medical/Dental Instruments,Nasdaq
PODD,Insulet Corporation,5636839444,Health Care,Medical/Dental Instruments,Nasdaq
DXCM,"DexCom, Inc.",10719210450,Health Care,Medical/Dental Instruments,Nasdaq
XRAY,DENTSPLY SIRONA Inc.,11069387463,Health Care,Medical/Dental Instruments,Nasdaq
ABMD,"ABIOMED, Inc.",12876055336,Health Care,Medical/Dental Instruments,Nasdaq
YI,"111, Inc.",51819761.95,Health Care,Medical/Nursing Services,Nasdaq
BIOS,"BioScrip, Inc.",256320582,Health Care,Medical/Nursing Services,Nasdaq
PETS,"PetMed Express, Inc.",470951920.4,Health Care,Medical/Nursing Services,Nasdaq
ADUS,Addus HomeCare Corporation,837963456.8,Health Care,Medical/Nursing Services,Nasdaq
LHCG,LHC Group,3481688117,Health Care,Medical/Nursing Services,Nasdaq
CVET,"Covetrus, Inc.",3541503802,Health Care,Medical/Nursing Services,Nasdaq
AMED,Amedisys Inc,3945588592,Health Care,Medical/Nursing Services,Nasdaq
WBA,"Walgreens Boots Alliance, Inc.",59691748447,Health Care,Medical/Nursing Services,Nasdaq
STAA,STAAR Surgical Company,1511476888,Health Care,Ophthalmic Goods,Nasdaq
EYE,"National Vision Holdings, Inc.",2458094381,Health Care,Ophthalmic Goods,Nasdaq
ACET,Aceto Corporation,5362983.833,Health Care,Other Pharmaceuticals,Nasdaq
PETQ,"PetIQ, Inc.",885244269,Health Care,Other Pharmaceuticals,Nasdaq
NEO,"NeoGenomics, Inc.",1934817168,Health Care,Precision Instruments,Nasdaq
ACN,Accenture plc,1.12434E+11,Miscellaneous,Business Services,NYSE
ADS,Alliance Data Systems Corporation,9273534921,Miscellaneous,Business Services,NYSE
ATKR,Atkore International Group Inc.,989959540.6,Miscellaneous,Industrial Machinery/Components,NYSE
BABA,Alibaba Group Holding Limited,4.72944E+11,Miscellaneous,Business Services,NYSE
BFAM,Bright Horizons Family Solutions Inc.,7365852139,Miscellaneous,Other Consumer Services,NYSE
BID,Sotheby&#39;s,1749768181,Miscellaneous,Business Services,NYSE
BR,"Broadridge Financial Solutions, Inc.",11994939871,Miscellaneous,Business Services,NYSE
CAE,CAE Inc,5877314845,Miscellaneous,Industrial Machinery/Components,NYSE
CAJ,"Canon, Inc.",31355934860,Miscellaneous,Industrial Machinery/Components,NYSE
CBZ,"CBIZ, Inc.",1110128074,Miscellaneous,Business Services,NYSE
CNDT,Conduent Incorporated,2926449561,Miscellaneous,Business Services,NYSE
DBD,Diebold Nixdorf Incorporated,847555819.6,Miscellaneous,Office Equipment/Supplies/Services,NYSE
DHX,"DHI Group, Inc.",129259646.1,Miscellaneous,Business Services,NYSE
DLB,Dolby Laboratories,6461774669,Miscellaneous,Multi-Sector Companies,NYSE
EEX,"Emerald Expositions Events, Inc.",912358170.2,Miscellaneous,Business Services,NYSE
ENR,"Energizer Holdings, Inc.",3139469013,Miscellaneous,Industrial Machinery/Components,NYSE
ENV,"Envestnet, Inc",3148494039,Miscellaneous,Business Services,NYSE
FDC,First Data Corporation,24655079544,Miscellaneous,Business Services,NYSE
FICO,Fair Isaac Corporation,7896610599,Miscellaneous,Business Services,NYSE
FIS,"Fidelity National Information Services, Inc.",36546478020,Miscellaneous,Business Services,NYSE
FLT,"FleetCor Technologies, Inc.",21171828034,Miscellaneous,Business Services,NYSE
FTCH,Farfetch Limited,8069151870,Miscellaneous,Business Services,NYSE
GPN,Global Payments Inc.,21549728963,Miscellaneous,Business Services,NYSE
GRUB,GrubHub Inc.,6321726164,Miscellaneous,Business Services,NYSE
IMAX,Imax Corporation,1393313799,Miscellaneous,Industrial Machinery/Components,NYSE
ITGR,Integer Holdings Corporation,2452407779,Miscellaneous,Industrial Machinery/Components,NYSE
KODK,Eastman Kodak Company,126470889.9,Miscellaneous,Industrial Machinery/Components,NYSE
LC,LendingClub Corporation,1327993054,Miscellaneous,Business Services,NYSE
LKSD,"LSC Communications, Inc.",217553147,Miscellaneous,Publishing,NYSE
MA,Mastercard Incorporated,2.38802E+11,Miscellaneous,Business Services,NYSE
MMS,"Maximus, Inc.",4528380478,Miscellaneous,Business Services,NYSE
MOGU,MOGU Inc.,1433475735,Miscellaneous,Business Services,NYSE
MSCI,MSCI Inc,16834877481,Miscellaneous,Business Services,NYSE
NCR,NCR Corporation,3245942299,Miscellaneous,Office Equipment/Supplies/Services,NYSE
NLSN,Nielsen N.V.,8413434585,Miscellaneous,Business Services,NYSE
PAR,PAR Technology Corporation,397312610.1,Miscellaneous,Office Equipment/Supplies/Services,NYSE
PBI,Pitney Bowes Inc.,1271696968,Miscellaneous,Office Equipment/Supplies/Services,NYSE
QUAD,"Quad Graphics, Inc",449342429.2,Miscellaneous,Publishing,NYSE
RBA,Ritchie Bros. Auctioneers Incorporated,3696731600,Miscellaneous,Business Services,NYSE
RRD,R.R. Donnelley & Sons Company,332497341.4,Miscellaneous,Publishing,NYSE
SPB           ,"Spectrum Brands Holdings, Inc.",2694968712,Miscellaneous,Industrial Machinery/Components,NYSE
TNET,"TriNet Group, Inc.",4191965060,Miscellaneous,Business Services,NYSE
TSS,"Total System Services, Inc.",16854871385,Miscellaneous,Business Services,NYSE
V,Visa Inc.,3.53713E+11,Miscellaneous,Business Services,NYSE
VVI,Viad Corp,1137142266,Miscellaneous,Business Services,NYSE
WAGE,"WageWorks, Inc.",1504843880,Miscellaneous,Business Services,NYSE
WEX,WEX Inc.,8281562566,Miscellaneous,Business Services,NYSE
WNS,WNS (Holdings) Limited,2661868340,Miscellaneous,Business Services,NYSE
WP,"Worldpay, Inc.",34142116600,Miscellaneous,Business Services,NYSE
WU,Western Union Company (The),8050903427,Miscellaneous,Business Services,NYSE
CNTF,China TechFaith Wireless Communication Technology Limited,7621936.35,Miscellaneous,Business Services,Nasdaq
CREG,China Recycling Energy Corporation,10036868.47,Miscellaneous,Business Services,Nasdaq
SGRP,"SPAR Group, Inc.",12913265.17,Miscellaneous,Business Services,Nasdaq
SSNT,"SilverSun Technologies, Inc.",13502265,Miscellaneous,Business Services,Nasdaq
NCTY,The9 Limited,17287244.84,Miscellaneous,Business Services,Nasdaq
TC,TuanChe Limited,17420000,Miscellaneous,Business Services,Nasdaq
BSQR,BSQUARE Corporation,24918704.85,Miscellaneous,Business Services,Nasdaq
SITO,"SITO Mobile, Ltd.",46296315.52,Miscellaneous,Business Services,Nasdaq
KGJI,Kingold Jewelry Inc.,57340240.28,Miscellaneous,Business Services,Nasdaq
ALJJ,"ALJ Regional Holdings, Inc.",60842296,Miscellaneous,Business Services,Nasdaq
SREV,"ServiceSource International, Inc.",85630194.75,Miscellaneous,Business Services,Nasdaq
PFSW,"PFSweb, Inc.",100348919.1,Miscellaneous,Business Services,Nasdaq
MGI,"Moneygram International, Inc.",114882128.8,Miscellaneous,Business Services,Nasdaq
STCN,"Steel Connect, Inc.",124213592.1,Miscellaneous,Business Services,Nasdaq
OPRX,OptimizeRx Corporation,153849811.9,Miscellaneous,Business Services,Nasdaq
CLCT,"Collectors Universe, Inc.",159807821.5,Miscellaneous,Business Services,Nasdaq
MCHX,"Marchex, Inc.",175205528.7,Miscellaneous,Business Services,Nasdaq
PCOM,"Points International, Ltd.",187745201.3,Miscellaneous,Business Services,Nasdaq
INWK,"InnerWorkings, Inc.",189224444.5,Miscellaneous,Business Services,Nasdaq
GRVY,"GRAVITY Co., Ltd.",211955564.3,Miscellaneous,Business Services,Nasdaq
CCRC,"China Customer Relations Centers, Inc.",220871680,Miscellaneous,Business Services,Nasdaq
LQDT,"Liquidity Services, Inc.",256799306.1,Miscellaneous,Business Services,Nasdaq
RMNI,"Rimini Street, Inc.",326000000,Miscellaneous,Business Services,Nasdaq
LLNW,"Limelight Networks, Inc.",369027542,Miscellaneous,Business Services,Nasdaq
TPNL,"3PEA International, Inc.",371518700.4,Miscellaneous,Business Services,Nasdaq
IMXI,"International Money Express, Inc.",421891249.8,Miscellaneous,Business Services,Nasdaq
UXIN,Uxin Limited,443368772.6,Miscellaneous,Business Services,Nasdaq
PRTH,"Priority Technology Holdings, Inc.",444521895.1,Miscellaneous,Business Services,Nasdaq
RILY,"B. Riley Financial, Inc.",444722457.7,Miscellaneous,Business Services,Nasdaq
TTGT,"TechTarget, Inc.",451595586.7,Miscellaneous,Business Services,Nasdaq
XELA,"Exela Technologies, Inc.",501474597.3,Miscellaneous,Business Services,Nasdaq
RECN,"Resources Connection, Inc.",524726984.6,Miscellaneous,Business Services,Nasdaq
IIIV,"i3 Verticals, Inc.",631872978.4,Miscellaneous,Business Services,Nasdaq
QIWI,QIWI plc,647891143.7,Miscellaneous,Business Services,Nasdaq
QNST,"QuinStreet, Inc.",666919224.8,Miscellaneous,Business Services,Nasdaq
CASS,"Cass Information Systems, Inc",687052318.7,Miscellaneous,Business Services,Nasdaq
EVOP,"EVO Payments, Inc.",769566745.5,Miscellaneous,Business Services,Nasdaq
GSKY,"GreenSky, Inc.",789846329.3,Miscellaneous,Business Services,Nasdaq
WTRH,Waitr Holdings Inc.,858838252,Miscellaneous,Business Services,Nasdaq
EGOV,NIC Inc.,1154044445,Miscellaneous,Business Services,Nasdaq
RDWR,Radware Ltd.,1163985282,Miscellaneous,Business Services,Nasdaq
SCOR,"comScore, Inc.",1204189538,Miscellaneous,Business Services,Nasdaq
TRHC,"Tabula Rasa HealthCare, Inc.",1226731992,Miscellaneous,Business Services,Nasdaq
STMP,Stamps.com Inc.,1426904576,Miscellaneous,Business Services,Nasdaq
CATM,Cardtronics plc,1645968977,Miscellaneous,Business Services,Nasdaq
EXLS,"ExlService Holdings, Inc.",2060086807,Miscellaneous,Business Services,Nasdaq
PDD,Pinduoduo Inc.,2275048510,Miscellaneous,Business Services,Nasdaq
HMSY,HMS Holdings Corp,2524899982,Miscellaneous,Business Services,Nasdaq
HQY,"HealthEquity, Inc.",4619755080,Miscellaneous,Business Services,Nasdaq
ZG,"Zillow Group, Inc.",6997238023,Miscellaneous,Business Services,Nasdaq
Z,"Zillow Group, Inc.",7107720728,Miscellaneous,Business Services,Nasdaq
CDK,"CDK Global, Inc.",7335580133,Miscellaneous,Business Services,Nasdaq
ETSY,"Etsy, Inc.",8037252937,Miscellaneous,Business Services,Nasdaq
AKAM,"Akamai Technologies, Inc.",11703968160,Miscellaneous,Business Services,Nasdaq
CSGP,"CoStar Group, Inc.",17001862082,Miscellaneous,Business Services,Nasdaq
NTES,"NetEase, Inc.",17677161988,Miscellaneous,Business Services,Nasdaq
LYFT,"Lyft, Inc.",21245368699,Miscellaneous,Business Services,Nasdaq
CTRP,"Ctrip.com International, Ltd.",21273373671,Miscellaneous,Business Services,Nasdaq
MELI,"MercadoLibre, Inc.",22950847600,Miscellaneous,Business Services,Nasdaq
EBAY,eBay Inc.,33978659950,Miscellaneous,Business Services,Nasdaq
BKNG,Booking Holdings Inc.,78543153980,Miscellaneous,Business Services,Nasdaq
PYPL,"PayPal Holdings, Inc.",1.21826E+11,Miscellaneous,Business Services,Nasdaq
IKNX,Ikonics Corporation,16304805.66,Miscellaneous,Industrial Machinery/Components,Nasdaq
CBAT,"CBAK Energy Technology, Inc.",27580139.73,Miscellaneous,Industrial Machinery/Components,Nasdaq
FCEL,"FuelCell Energy, Inc.",31882264.8,Miscellaneous,Industrial Machinery/Components,Nasdaq
BOXL,Boxlight Corporation,33190662.4,Miscellaneous,Industrial Machinery/Components,Nasdaq
HPJ,Highpower International Inc,45123008.2,Miscellaneous,Industrial Machinery/Components,Nasdaq
POLA,"Polar Power, Inc.",45745642.58,Miscellaneous,Industrial Machinery/Components,Nasdaq
ARTX,Arotech Corporation,77948527.49,Miscellaneous,Industrial Machinery/Components,Nasdaq
ULBI,Ultralife Corporation,160821195.9,Miscellaneous,Industrial Machinery/Components,Nasdaq
MXWL,"Maxwell Technologies, Inc.",205658214,Miscellaneous,Industrial Machinery/Components,Nasdaq
GPRO,"GoPro, Inc.",976620320,Miscellaneous,Industrial Machinery/Components,Nasdaq
NOVT,Novanta Inc.,2957127753,Miscellaneous,Industrial Machinery/Components,Nasdaq
SPEX,Spherix Incorporated,7773702.3,Miscellaneous,Multi-Sector Companies,Nasdaq
MARA,"Marathon Patent Group, Inc.",13283128.77,Miscellaneous,Multi-Sector Companies,Nasdaq
XELB,"Xcel Brands, Inc",32405933.8,Miscellaneous,Multi-Sector Companies,Nasdaq
REFR,Research Frontiers Incorporated,61920354.96,Miscellaneous,Multi-Sector Companies,Nasdaq
FNJN,"Finjan Holdings, Inc.",80855811.2,Miscellaneous,Multi-Sector Companies,Nasdaq
QTRH,Quarterhill Inc.,131887387.3,Miscellaneous,Multi-Sector Companies,Nasdaq
ACTG,Acacia Research Corporation,161851479.2,Miscellaneous,Multi-Sector Companies,Nasdaq
JYNT,The Joint Corp.,216444847.5,Miscellaneous,Multi-Sector Companies,Nasdaq
APPS,"Digital Turbine, Inc.",274996820,Miscellaneous,Multi-Sector Companies,Nasdaq
TIVO,TiVo Corporation,1164118943,Miscellaneous,Multi-Sector Companies,Nasdaq
IDCC,"InterDigital, Inc.",2152094732,Miscellaneous,Multi-Sector Companies,Nasdaq
USATP,"USA Technologies, Inc.",8923513.15,Miscellaneous,Office Equipment/Supplies/Services,Nasdaq
USAT,"USA Technologies, Inc.",249003801.4,Miscellaneous,Office Equipment/Supplies/Services,Nasdaq
CRAI,"CRA International,Inc.",406863880.4,Miscellaneous,Other Consumer Services,Nasdaq
SFLY,"Shutterfly, Inc.",1384455123,Miscellaneous,Other Consumer Services,Nasdaq
LABL,Multi-Color Corporation,1023614283,Miscellaneous,Publishing,Nasdaq
CMPR,Cimpress N.V,2471573070,Miscellaneous,Publishing,Nasdaq
ADSW,"Advanced Disposal Services, Inc.",2483385744,Public Utilities,Environmental Services,NYSE
AEE,Ameren Corporation,18050561640,Public Utilities,Power Generation,NYSE
AEP,"American Electric Power Company, Inc.",42661207983,Public Utilities,Electric Utilities: Central,NYSE
AGR,"Avangrid, Inc.",15558415445,Public Utilities,Electric Utilities: Central,NYSE
ALE,"Allete, Inc.",4236443716,Public Utilities,Power Generation,NYSE
AM,Antero Midstream Corporation,4988164944,Public Utilities,Natural Gas Distribution,NYSE
AMID,"American Midstream Partners, LP",279442708.4,Public Utilities,Natural Gas Distribution,NYSE
AMOV,"America Movil, S.A.B. de C.V.",47108305143,Public Utilities,Telecommunications Equipment,NYSE
AMOV,"America Movil, S.A.B. de C.V.",47108305143,Public Utilities,Telecommunications Equipment,NYSE
AMX,"America Movil, S.A.B. de C.V.",47141317270,Public Utilities,Telecommunications Equipment,NYSE
AQN,Algonquin Power & Utilities Corp.,5527836331,Public Utilities,Electric Utilities: Central,NYSE
AROC,"Archrock, Inc.",1275453204,Public Utilities,Natural Gas Distribution,NYSE
ATO,Atmos Energy Corporation,12031348333,Public Utilities,Oil/Gas Transmission,NYSE
ATTO,Atento S.A.,272216948.8,Public Utilities,Telecommunications Equipment,NYSE
AVA,Avista Corporation,2669386723,Public Utilities,Power Generation,NYSE
AVYA,Avaya Holdings Corp.,1863005652,Public Utilities,Telecommunications Equipment,NYSE
AWK,American Water Works,18820083950,Public Utilities,Water Supply,NYSE
AWR,American States Water Company,2622000817,Public Utilities,Water Supply,NYSE
AZRE,Azure Power Global Limited,461396189.2,Public Utilities,Electric Utilities: Central,NYSE
BCE,"BCE, Inc.",39880574644,Public Utilities,Telecommunications Equipment,NYSE
BEP,Brookfield Renewable Partners L.P.,5712698468,Public Utilities,Electric Utilities: Central,NYSE
BKH,Black Hills Corporation,4457055737,Public Utilities,Electric Utilities: Central,NYSE
BT,BT Group plc,29351679937,Public Utilities,Telecommunications Equipment,NYSE
CBB,Cincinnati Bell Inc,480222402.1,Public Utilities,Telecommunications Equipment,NYSE
CEL,"Cellcom Israel, Ltd.",418308224.4,Public Utilities,Telecommunications Equipment,NYSE
CEPU,Central Puerto S.A.,1391386448,Public Utilities,Electric Utilities: Central,NYSE
CHA,China Telecom Corp Ltd,45330219485,Public Utilities,Telecommunications Equipment,NYSE
CHL,China Mobile (Hong Kong) Ltd.,2.08809E+11,Public Utilities,Telecommunications Equipment,NYSE
CHT,"Chunghwa Telecom Co., Ltd.",27577724085,Public Utilities,Telecommunications Equipment,NYSE
CHU,China Unicom (Hong Kong) Ltd,39165440000,Public Utilities,Telecommunications Equipment,NYSE
CIEN,Ciena Corporation,5823292637,Public Utilities,Telecommunications Equipment,NYSE
CIG,Comp En De Mn Cemig ADS,5205745022,Public Utilities,Electric Utilities: Central,NYSE
CMS,CMS Energy Corporation,15759973971,Public Utilities,Power Generation,NYSE
CNP,"CenterPoint Energy, Inc.",15394216504,Public Utilities,Electric Utilities: Central,NYSE
CNXM,CNX Midstream Partners LP,968145338.2,Public Utilities,Natural Gas Distribution,NYSE
CPK,Chesapeake Utilities Corporation,1493912263,Public Utilities,Oil & Gas Production,NYSE
CPL,CPFL Energia S.A.,7899018429,Public Utilities,Electric Utilities: Central,NYSE
CTL,"CenturyLink, Inc.",12946600880,Public Utilities,Telecommunications Equipment,NYSE
CWEN,"Clearway Energy, Inc.",1107951947,Public Utilities,Electric Utilities: Central,NYSE
CWT,California Water  Service Group Holding,2609076760,Public Utilities,Water Supply,NYSE
D,"Dominion Energy, Inc.",61281872835,Public Utilities,Electric Utilities: Central,NYSE
DCP,DCP Midstream LP,4736637690,Public Utilities,Natural Gas Distribution,NYSE
DTE,DTE Energy Company,22854173237,Public Utilities,Electric Utilities: Central,NYSE
DUK,Duke Energy Corporation,65488099230,Public Utilities,Power Generation,NYSE
EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,12660652583,Public Utilities,Electric Utilities: Central,NYSE
ED,Consolidated Edison Inc,27230553261,Public Utilities,Power Generation,NYSE
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),865408658.8,Public Utilities,Electric Utilities: Central,NYSE
EE,El Paso Electric Company,2396331506,Public Utilities,Electric Utilities: Central,NYSE
EIX,Edison International,20174229876,Public Utilities,Electric Utilities: Central,NYSE
ELP,Companhia Paranaense de Energia (COPEL),2539521880,Public Utilities,Electric Utilities: Central,NYSE
ENBL,"Enable Midstream Partners, LP",6204105632,Public Utilities,Natural Gas Distribution,NYSE
ENIA,Enel Americas S.A.,10416840598,Public Utilities,Electric Utilities: Central,NYSE
ENIC,Enel Chile S.A.,7265890460,Public Utilities,Electric Utilities: Central,NYSE
ENLC,"EnLink Midstream, LLC",6975192430,Public Utilities,Natural Gas Distribution,NYSE
EPD,Enterprise Products Partners L.P.,63579829559,Public Utilities,Natural Gas Distribution,NYSE
EQM,"EQM Midstream Partners, LP",9255128777,Public Utilities,Natural Gas Distribution,NYSE
ES,Eversource Energy,22512595347,Public Utilities,Electric Utilities: Central,NYSE
ET,Energy Transfer L.P.,40260045618,Public Utilities,Natural Gas Distribution,NYSE
ETR,Entergy Corporation,18214646769,Public Utilities,Electric Utilities: Central,NYSE
ETRN,Equitrans Midstream Corporation,5538022380,Public Utilities,Natural Gas Distribution,NYSE
EVRG,"Evergy, Inc.",14668830914,Public Utilities,Power Generation,NYSE
EXC,Exelon Corporation,48623702082,Public Utilities,Power Generation,NYSE
FE,FirstEnergy Corp.,22059632002,Public Utilities,Electric Utilities: Central,NYSE
FN,Fabrinet,1932326793,Public Utilities,Telecommunications Equipment,NYSE
FTS,Fortis Inc.,15934856628,Public Utilities,Electric Utilities: Central,NYSE
GNE,Genie Energy Ltd.,216894525.5,Public Utilities,Power Generation,NYSE
GTT,"GTT Communications, Inc.",1936376557,Public Utilities,Telecommunications Equipment,NYSE
HE,"Hawaiian Electric Industries, Inc.",4441357495,Public Utilities,Electric Utilities: Central,NYSE
HNP,"Huaneng Power International, Inc.",9085271509,Public Utilities,Electric Utilities: Central,NYSE
IDA,"IDACORP, Inc.",5015160252,Public Utilities,Electric Utilities: Central,NYSE
IDT,IDT Corporation,174518807.9,Public Utilities,Telecommunications Equipment,NYSE
JE,"Just Energy Group, Inc.",508360622,Public Utilities,Oil/Gas Transmission,NYSE
KEN,Kenon Holdings Ltd.,1043216222,Public Utilities,Electric Utilities: Central,NYSE
KEP,Korea Electric Power Corporation,16703905284,Public Utilities,Electric Utilities: Central,NYSE
KMI,"Kinder Morgan, Inc.",45295764944,Public Utilities,Natural Gas Distribution,NYSE
KT,KT Corporation,6496461783,Public Utilities,Telecommunications Equipment,NYSE
MBT,Mobile TeleSystems OJSC,7126225034,Public Utilities,Telecommunications Equipment,NYSE
NEE,"NextEra Energy, Inc.",92439342067,Public Utilities,Electric Utilities: Central,NYSE
NEP,"NextEra Energy Partners, LP",2618831896,Public Utilities,Electric Utilities: Central,NYSE
NFG,National Fuel Gas Company,5259538579,Public Utilities,Oil/Gas Transmission,NYSE
NGG,"National Grid Transco, PLC",38084348034,Public Utilities,Natural Gas Distribution,NYSE
NI,"NiSource, Inc",10675688501,Public Utilities,Power Generation,NYSE
NJR,NewJersey Resources Corporation,4419977447,Public Utilities,Oil/Gas Transmission,NYSE
NRG,"NRG Energy, Inc.",11850884168,Public Utilities,Electric Utilities: Central,NYSE
NWE,NorthWestern Corporation,3549318602,Public Utilities,Power Generation,NYSE
NWN,Northwest Natural Holding Company,1896475392,Public Utilities,Oil/Gas Transmission,NYSE
OGE,OGE Energy Corp,8612457423,Public Utilities,Electric Utilities: Central,NYSE
OGS,"ONE Gas, Inc.",4680597961,Public Utilities,Oil/Gas Transmission,NYSE
OKE,"ONEOK, Inc.",28746938919,Public Utilities,Oil & Gas Production,NYSE
ORA,"Ormat Technologies, Inc.",2796224896,Public Utilities,Electric Utilities: Central,NYSE
ORAN,Orange,43232615380,Public Utilities,Telecommunications Equipment,NYSE
PAM,Pampa Energia S.A.,2073043440,Public Utilities,Electric Utilities: Central,NYSE
PCG,Pacific Gas & Electric Co.,9390593436,Public Utilities,Power Generation,NYSE
PEG,Public Service Enterprise Group Incorporated,30002022434,Public Utilities,Power Generation,NYSE
PHI,PLDT Inc.,4681928644,Public Utilities,Telecommunications Equipment,NYSE
PLT,"Plantronics, Inc.",1819977285,Public Utilities,Telecommunications Equipment,NYSE
PNM,"PNM Resources, Inc. (Holding Co.)",3770802560,Public Utilities,Electric Utilities: Central,NYSE
PNW,Pinnacle West Capital Corporation,10718963521,Public Utilities,Electric Utilities: Central,NYSE
POR,Portland General Electric Company,4631713332,Public Utilities,Electric Utilities: Central,NYSE
PPL,PPL Corporation,22882537111,Public Utilities,Electric Utilities: Central,NYSE
RSG,"Republic Services, Inc.",25851455658,Public Utilities,Environmental Services,NYSE
S,Sprint Corporation,23042489717,Public Utilities,Telecommunications Equipment,NYSE
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,7231534414,Public Utilities,Water Supply,NYSE
SJI,"South Jersey Industries, Inc.",2961123255,Public Utilities,Oil/Gas Transmission,NYSE
SJW,SJW Group,1755337596,Public Utilities,Water Supply,NYSE
SKM,"SK Telecom Co., Ltd.",15856685452,Public Utilities,Telecommunications Equipment,NYSE
SMLP,"Summit Midstream Partners, LP",799925231.4,Public Utilities,Natural Gas Distribution,NYSE
SO,Southern Company (The),53466281939,Public Utilities,Electric Utilities: Central,NYSE
SR,Spire Inc.,4175417394,Public Utilities,Oil/Gas Transmission,NYSE
SRE,Sempra Energy,34508575468,Public Utilities,Natural Gas Distribution,NYSE
SWX,"Southwest Gas Holdings, Inc.",4368683987,Public Utilities,Oil & Gas Production,NYSE
T,AT&T Inc.,2.28622E+11,Public Utilities,Telecommunications Equipment,NYSE
TAC,TransAlta Corporation,2089250018,Public Utilities,Electric Utilities: Central,NYSE
TCP,"TC PipeLines, LP",2734990955,Public Utilities,Natural Gas Distribution,NYSE
TDS,"Telephone and Data Systems, Inc.",3497808447,Public Utilities,Telecommunications Equipment,NYSE
TEF,Telefonica SA,43406220895,Public Utilities,Telecommunications Equipment,NYSE
TEO,Telecom Argentina Stet - France Telecom S.A.,962169200,Public Utilities,Telecommunications Equipment,NYSE
TGE,"Tallgrass Energy, LP",7045275182,Public Utilities,Natural Gas Distribution,NYSE
TGS,Transportadora De Gas Sa Ord B,2055314324,Public Utilities,Natural Gas Distribution,NYSE
TKC,Turkcell Iletisim Hizmetleri AS,4698717064,Public Utilities,Telecommunications Equipment,NYSE
TLK,"PT Telekomunikasi Indonesia, Tbk",27202484678,Public Utilities,Telecommunications Equipment,NYSE
TRGP,"Targa Resources, Inc.",9645551207,Public Utilities,Natural Gas Distribution,NYSE
TRP,TransCanada Corporation,41488393906,Public Utilities,Natural Gas Distribution,NYSE
